time,summary,icon,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,visibility,cloudCoverError,Site,pressureError,precipIntensityError,precipProbabilityError
2016-04-09T05:00:00Z,Heavy Snow,snow,0.1024,0.53,0.778,snow,33.06,28.67,31.16,0.93,1004.54,4.62,10.31,3,1,0.79,NA,ErieA,NA,NA,NA
2016-04-09T06:00:00Z,Heavy Snow,snow,0.0936,0.51,0.711,snow,32.55,27,30.6,0.92,1004.73,5.86,12.98,15,1,0.58,NA,ErieA,NA,NA,NA
2016-04-09T07:00:00Z,Heavy Snow,snow,0.1599,0.5,1.249,snow,31.71,25.52,29.9,0.93,1005.24,6.47,14.96,4,1,0.75,NA,ErieA,NA,NA,NA
2016-04-09T08:00:00Z,Foggy,fog,0.0055,0.33,0.046,snow,30.71,24.39,28.8,0.93,1005.57,6.39,15.81,11,1,0.33,NA,ErieA,NA,NA,NA
2016-04-09T09:00:00Z,Light Snow,snow,0.0121,0.31,0.112,snow,29.38,21.15,27.42,0.92,1007.2,8.83,18.32,3,1,0.53,NA,ErieA,NA,NA,NA
2016-04-09T10:00:00Z,Possible Light Snow,snow,0.0129,0.21,0.127,snow,28.43,18.6,25.93,0.9,1009.02,11.35,17.17,0,1,0.57,NA,ErieA,NA,NA,NA
2016-04-09T11:00:00Z,Possible Light Snow,snow,0.0082,0.1,0.084,snow,27.97,18.26,24.89,0.88,1010.8,10.88,17.37,1,1,0.75,NA,ErieA,NA,NA,NA
2016-04-09T12:00:00Z,Overcast,cloudy,7e-4,0.05,0.007,snow,28.03,19.14,23.73,0.84,1012.82,9.4,17.32,356,1,3.37,NA,ErieA,NA,NA,NA
2016-04-09T13:00:00Z,Overcast,cloudy,0,0,NA,NA,28.95,19.77,24.37,0.83,1014.75,10.32,16.56,358,1,3.37,NA,ErieA,NA,NA,NA
2016-04-09T14:00:00Z,Snow,snow,0.0482,0.26,0.431,snow,29.84,20.95,25.41,0.83,1016.01,10.21,17.73,1,0.65,3.18,NA,ErieA,NA,NA,NA
2016-04-09T15:00:00Z,Heavy Snow,snow,0.1392,0.41,1.168,snow,30.74,21.26,24.55,0.77,1017.56,11.88,18.86,2,0.27,3.37,NA,ErieA,NA,NA,NA
2016-04-09T16:00:00Z,Light Snow,snow,0.0137,0.33,0.112,snow,31.11,21.9,24.24,0.75,1018.95,11.48,19.08,3,0.53,3.33,NA,ErieA,NA,NA,NA
2016-04-09T17:00:00Z,Heavy Snow,snow,0.0934,0.39,0.749,snow,31.36,23.4,23.92,0.74,1020.3,9.13,16.59,358,1,3.37,NA,ErieA,NA,NA,NA
2016-04-09T18:00:00Z,Snow,snow,0.0309,0.41,0.236,snow,32.01,24.38,24.19,0.72,1021.26,8.82,16.59,357,1,1.53,NA,ErieA,NA,NA,NA
2016-04-09T19:00:00Z,Light Snow,snow,0.0191,0.5,0.149,snow,31.74,25.1,24.63,0.75,1021.47,7.12,15.42,0,1,3.18,NA,ErieA,NA,NA,NA
2016-04-09T20:00:00Z,Snow,snow,0.046,0.45,0.377,snow,31.05,24.77,24.33,0.76,1021.7,6.42,12.66,359,1,3.36,NA,ErieA,NA,NA,NA
2016-04-09T21:00:00Z,Snow,snow,0.0644,0.4,0.531,snow,30.99,25.7,23.95,0.75,1022.67,5.21,11.46,351,1,3.34,NA,ErieA,NA,NA,NA
2016-04-09T22:00:00Z,Heavy Snow,snow,0.0722,0.36,0.654,snow,29.67,25.19,24.37,0.8,1023.47,4.17,9.1,345,1,3.24,NA,ErieA,NA,NA,NA
2016-04-09T23:00:00Z,Overcast,cloudy,0.0045,0.22,0.041,snow,29.46,25.67,24.26,0.81,1024.26,3.56,8.68,340,1,2.45,NA,ErieA,NA,NA,NA
2016-04-10T00:00:00Z,Foggy,fog,0.0013,0.09,0.013,snow,28.65,25.24,23.87,0.82,1024.68,3.2,6.38,355,1,1.66,NA,ErieA,NA,NA,NA
2016-04-10T01:00:00Z,Overcast,cloudy,0,0,NA,NA,27.68,27.68,23.41,0.84,1025.1,0.78,2.91,17,1,3.4,NA,ErieA,NA,NA,NA
2016-04-10T02:00:00Z,Overcast,cloudy,0,0,NA,NA,26.19,26.19,22.41,0.85,1025.75,0.64,1.56,188,1,2.69,NA,ErieA,NA,NA,NA
2016-04-10T03:00:00Z,Overcast,cloudy,0,0,NA,NA,24.94,24.94,21.46,0.86,1026,0.76,1.81,185,1,2.51,NA,ErieA,NA,NA,NA
2016-04-10T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,24.17,24.17,20.45,0.85,1025.97,0.86,1.36,181,0.75,2.34,NA,ErieA,NA,NA,NA
2016-04-10T05:00:00Z,Foggy,fog,0,0,NA,NA,22.77,22.77,20.04,0.89,1026.05,1,1.61,182,0.14,1.82,NA,ErieA,NA,NA,NA
2016-04-10T06:00:00Z,Clear,clear-night,0,0,NA,NA,21.74,21.74,19.22,0.9,1025.97,1.14,1.99,161,0,2.13,NA,ErieA,NA,NA,NA
2016-04-10T07:00:00Z,Clear,clear-night,0,0,NA,NA,21.7,21.7,19.06,0.89,1025.79,1.15,2.13,162,0,3.16,NA,ErieA,NA,NA,NA
2016-04-10T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,22.51,22.51,19.92,0.9,1025.83,1.06,2.14,155,0.57,3.16,NA,ErieA,NA,NA,NA
2016-04-10T09:00:00Z,Overcast,cloudy,0,0,NA,NA,23.39,23.39,20.64,0.89,1025.85,1.64,3.07,161,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,24.31,24.31,21.32,0.88,1025.43,2.37,3.69,150,0.92,3.37,NA,ErieA,NA,NA,NA
2016-04-10T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,NA,25.21,21.19,22.02,0.87,1025.25,3.29,5.7,151,0.83,3.37,NA,ErieA,NA,NA,NA
2016-04-10T12:00:00Z,Overcast,cloudy,0,0,NA,NA,26.41,20.93,22.51,0.85,1025.75,4.6,7.13,161,1,4.57,NA,ErieA,NA,NA,NA
2016-04-10T13:00:00Z,Overcast,cloudy,0,0,NA,NA,27.72,22.74,22.94,0.82,1025.29,4.34,9.22,164,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T14:00:00Z,Overcast,cloudy,0,0,NA,NA,29.26,23.89,23.68,0.79,1024.79,4.97,10.84,167,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T15:00:00Z,Overcast,cloudy,0,0,NA,NA,30.62,24.68,24.12,0.76,1023.43,5.88,12.68,168,1,3.68,NA,ErieA,NA,NA,NA
2016-04-10T16:00:00Z,Overcast,cloudy,0.0044,0.05,0.035,snow,31.38,25.76,24.62,0.76,1022.9,5.68,13.65,162,1,3.49,NA,ErieA,NA,NA,NA
2016-04-10T17:00:00Z,Overcast,cloudy,4e-4,0.07,0,snow,32.62,26.98,25.55,0.75,1021.69,5.98,14.18,154,1,2.6,NA,ErieA,NA,NA,NA
2016-04-10T18:00:00Z,Overcast,cloudy,0.0037,0.3,0.028,snow,34.16,28.75,25.65,0.71,1020.45,6.07,14.8,150,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T19:00:00Z,Overcast,cloudy,0.0024,0.27,NA,rain,35.55,30.6,26.41,0.69,1019.1,5.81,13.22,149,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T20:00:00Z,Overcast,cloudy,0.0036,0.39,NA,rain,36.65,32.59,27.27,0.68,1018.88,4.93,10.49,156,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T21:00:00Z,Overcast,cloudy,0.0065,0.38,NA,rain,37.66,34,27.79,0.67,1017.06,4.67,10.19,153,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T22:00:00Z,Overcast,cloudy,0.007,0.42,NA,rain,39.38,35.59,28.67,0.65,1015.1,5.21,10.69,155,1,3.37,NA,ErieA,NA,NA,NA
2016-04-10T23:00:00Z,Overcast,cloudy,0.01,0.46,NA,rain,41.22,37.92,29.98,0.64,1014.12,4.98,11.84,160,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T00:00:00Z,Overcast,cloudy,0.0092,0.38,NA,rain,42.81,39.95,31.16,0.63,1013.25,4.76,9.86,165,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T01:00:00Z,Overcast,cloudy,0.0066,0.27,NA,rain,44.58,41.68,32.11,0.61,1012.83,5.24,10.56,166,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T02:00:00Z,Rain,rain,0.0654,0.65,NA,rain,43.97,40.68,35.23,0.71,1012.88,5.68,10.58,172,1,3.58,NA,ErieA,NA,NA,NA
2016-04-11T03:00:00Z,Overcast,cloudy,0.0216,0.83,NA,rain,44.93,41.05,39.18,0.8,1012.28,7.07,13.8,186,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T04:00:00Z,Overcast,cloudy,0.0226,0.71,NA,rain,45.76,42.22,41.99,0.87,1012.13,6.71,13.24,192,1,2.29,NA,ErieA,NA,NA,NA
2016-04-11T05:00:00Z,Overcast,cloudy,0.016,0.57,NA,rain,47.03,43.94,43.48,0.87,1011.86,6.33,13.57,194,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T06:00:00Z,Overcast,cloudy,0.0063,0.36,NA,rain,48.76,45.88,44.64,0.86,1011.18,6.63,14.53,202,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T07:00:00Z,Overcast,cloudy,0.0244,0.56,NA,rain,49.45,46.91,45.91,0.88,1010.19,6.19,13.65,202,1,3.16,NA,ErieA,NA,NA,NA
2016-04-11T08:00:00Z,Overcast,cloudy,0.0207,0.8,NA,rain,50.4,50.4,45.55,0.83,1009.95,6.65,14.18,206,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T09:00:00Z,Overcast,cloudy,0.0076,0.54,NA,rain,51.8,51.8,45.39,0.79,1009.86,6.19,15.27,208,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T10:00:00Z,Overcast,cloudy,0.0021,0.24,NA,rain,52.32,52.32,44.98,0.76,1009.76,5.86,13.67,213,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T11:00:00Z,Overcast,cloudy,8e-4,0.12,NA,rain,52.67,52.67,45.22,0.76,1010.31,6.99,16.71,214,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T12:00:00Z,Overcast,cloudy,0.0099,0.22,NA,rain,51.21,51.21,46.42,0.84,1010.59,5.43,14.4,217,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T13:00:00Z,Overcast,cloudy,0.0015,0.15,NA,rain,51.03,51.03,46.63,0.85,1010.7,5.76,13.35,210,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T14:00:00Z,Overcast,cloudy,0.004,0.31,NA,rain,50.89,50.89,47.57,0.88,1010.7,5.92,15.3,211,1,2.13,NA,ErieA,NA,NA,NA
2016-04-11T15:00:00Z,Overcast,cloudy,0.0137,0.41,NA,rain,50.77,50.77,47.88,0.9,1010.63,5.82,12.82,216,1,2.98,NA,ErieA,NA,NA,NA
2016-04-11T16:00:00Z,Light Rain,rain,0.0267,0.63,NA,rain,51.27,51.27,48.38,0.9,1010.55,5.41,11.79,207,1,2.9,NA,ErieA,NA,NA,NA
2016-04-11T17:00:00Z,Overcast,cloudy,0.0104,0.57,NA,rain,53.62,53.62,50.28,0.88,1010.3,5.97,14.07,213,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T18:00:00Z,Overcast,cloudy,3e-4,0.13,NA,rain,54.78,54.78,51.44,0.88,1010.43,5.61,13.14,217,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T19:00:00Z,Overcast,cloudy,0.0148,0.14,NA,rain,55.66,55.66,51.99,0.87,1010.35,5.33,11.35,217,1,3.37,NA,ErieA,NA,NA,NA
2016-04-11T20:00:00Z,Foggy,fog,0.0165,0.73,NA,rain,55.18,55.18,52.19,0.9,1010.57,4.93,10.78,223,1,1.89,NA,ErieA,NA,NA,NA
2016-04-11T21:00:00Z,Rain,rain,0.0648,0.77,NA,rain,54.69,54.69,51.54,0.89,1010.52,5.19,9.67,230,1,2.58,NA,ErieA,NA,NA,NA
2016-04-11T22:00:00Z,Rain,rain,0.069,0.84,NA,rain,52.62,52.62,49.2,0.88,1011.18,4.97,11.59,239,1,3.09,NA,ErieA,NA,NA,NA
2016-04-11T23:00:00Z,Overcast,cloudy,0.0187,0.52,NA,rain,51.75,51.75,48.34,0.88,1011.23,3.9,8.76,234,1,3.37,NA,ErieA,NA,NA,NA
2016-04-12T00:00:00Z,Partly Cloudy,partly-cloudy-day,0.0017,0.2,NA,rain,50.53,50.53,45.81,0.84,1011.97,4.19,10.46,267,0.44,3.37,NA,ErieA,NA,NA,NA
2016-04-12T01:00:00Z,Overcast,cloudy,0.0091,0.07,NA,rain,47.82,45.29,39.7,0.73,1013.37,5.6,12.21,298,1,3.37,NA,ErieA,NA,NA,NA
2016-04-12T02:00:00Z,Mostly Cloudy,partly-cloudy-night,6e-4,0.07,NA,rain,44.88,41.63,36.36,0.72,1014.91,5.89,12.61,308,0.83,3.37,NA,ErieA,NA,NA,NA
2016-04-12T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,NA,42.87,39.38,33.59,0.69,1016.22,5.68,12.36,305,0.36,3.37,NA,ErieA,NA,NA,NA
2016-04-12T04:00:00Z,Clear,clear-night,0,0,NA,NA,41.47,38.14,31.58,0.68,1017.16,5.08,9.58,302,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-12T05:00:00Z,Clear,clear-night,0,0,NA,NA,40.2,37.05,30.84,0.69,1018.02,4.57,8.95,301,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-12T06:00:00Z,Clear,clear-night,0,0,NA,NA,38.43,35.57,30.26,0.72,1018.51,3.93,7.51,297,0.06,3.37,NA,ErieA,NA,NA,NA
2016-04-12T07:00:00Z,Clear,clear-night,0,0,NA,NA,36.82,34.53,29.81,0.75,1019.18,3.19,6.02,290,0,3.37,NA,ErieA,NA,NA,NA
2016-04-12T08:00:00Z,Clear,clear-night,0,0,NA,NA,36.11,33.09,29.17,0.76,1019.97,3.74,7.39,295,0,3.37,NA,ErieA,NA,NA,NA
2016-04-12T09:00:00Z,Clear,clear-night,0,0,NA,NA,35.62,32.06,28.49,0.75,1020.5,4.2,8.33,302,0,3.37,NA,ErieA,NA,NA,NA
2016-04-12T10:00:00Z,Clear,clear-night,0,0,NA,NA,35.49,31.9,27.85,0.73,1021.38,4.21,8.5,297,0,3.37,NA,ErieA,NA,NA,NA
2016-04-12T11:00:00Z,Clear,clear-day,0,0,NA,NA,34.63,31.15,27.7,0.76,1022.34,3.97,7.7,300,0,3.37,NA,ErieA,NA,NA,NA
2016-04-12T12:00:00Z,Clear,clear-day,0,0,NA,NA,35.85,31.84,28.38,0.74,1023.45,4.72,8.98,300,0,3.37,NA,ErieA,NA,NA,NA
2016-04-12T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,38.19,33.56,29.67,0.71,1024.47,6.05,11.36,300,0.57,3.37,NA,ErieA,NA,NA,NA
2016-04-12T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,40.05,35.82,29.98,0.67,1025.28,6,11.58,307,0.57,3.37,NA,ErieA,NA,NA,NA
2016-04-12T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,41.14,37.26,29.52,0.63,1026.24,5.78,11.12,318,0.27,3.37,NA,ErieA,NA,NA,NA
2016-04-12T16:00:00Z,Clear,clear-day,4e-4,0.04,NA,rain,41.82,38.45,29.58,0.62,1026.67,5.22,11.94,319,0.14,3.37,NA,ErieA,NA,NA,NA
2016-04-12T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,42.2,39.33,29.7,0.61,1027.28,4.64,11.26,322,0.27,3.37,NA,ErieA,NA,NA,NA
2016-04-12T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,42.91,40.1,30.44,0.61,1027.54,4.71,9.86,322,0.27,3.37,NA,ErieA,NA,NA,NA
2016-04-12T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,43.06,40.9,30.8,0.62,1027.81,3.95,9.43,347,0.27,3.37,NA,ErieA,NA,NA,NA
2016-04-12T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,NA,43.59,42.12,30.42,0.59,1027.82,3.29,8.28,350,0.27,3.37,NA,ErieA,NA,NA,NA
2016-04-12T21:00:00Z,Clear,clear-day,0,0,NA,NA,43.45,43.45,29.85,0.58,1027.81,2.39,8.23,20,0.06,3.37,NA,ErieA,NA,NA,NA
2016-04-12T22:00:00Z,Clear,clear-day,0,0,NA,NA,43.27,42.06,29.35,0.58,1028.05,3.01,7.95,38,0.06,3.37,NA,ErieA,NA,NA,NA
2016-04-12T23:00:00Z,Clear,clear-day,0,0,NA,NA,42.67,42.67,28.89,0.58,1028.45,1.86,5.63,46,0.06,3.58,NA,ErieA,NA,NA,NA
2016-04-13T00:00:00Z,Clear,clear-day,0,0,NA,NA,41.2,41.2,28,0.59,1028.16,1.1,3.29,73,0.06,3.37,NA,ErieA,NA,NA,NA
2016-04-13T01:00:00Z,Clear,clear-night,0,0,NA,NA,39.03,39.03,28.12,0.65,1028.72,0.62,1.89,122,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T02:00:00Z,Clear,clear-night,0,0,NA,NA,37.21,37.21,28.45,0.7,1029.16,0.52,1.16,141,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T03:00:00Z,Clear,clear-night,0,0,NA,NA,35.59,35.59,28.36,0.75,1029.25,0.81,0.93,108,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T04:00:00Z,Clear,clear-night,0,0,NA,NA,34.61,34.61,28.05,0.77,1029.11,1.38,1.49,114,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T05:00:00Z,Clear,clear-night,0,0,NA,NA,33.64,33.64,27.74,0.79,1029.6,1.12,1.3,106,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T06:00:00Z,Clear,clear-night,0,0,NA,NA,32.97,32.97,27.49,0.8,1029.89,1.07,1.68,108,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T07:00:00Z,Clear,clear-night,0,0,NA,NA,32.41,32.41,27.42,0.82,1030.05,1.26,1.48,109,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T08:00:00Z,Clear,clear-night,0,0,NA,NA,32.11,32.11,26.93,0.81,1030.05,1.3,1.73,107,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T09:00:00Z,Clear,clear-night,0,0,NA,NA,32.15,32.15,26.6,0.8,1030.1,0.97,1.49,112,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T10:00:00Z,Clear,clear-night,0,0,NA,NA,31.68,31.68,26.26,0.8,1030.7,0.95,1.66,116,0,3.37,NA,ErieA,NA,NA,NA
2016-04-13T11:00:00Z,Clear,clear-day,0,0,NA,NA,31.48,31.48,26.18,0.8,1031.02,1.12,1.78,108,0.14,3.37,NA,ErieA,NA,NA,NA
2016-04-13T12:00:00Z,Clear,clear-day,0,0,NA,NA,34.28,34.28,27.74,0.77,1031.25,1.44,2.67,115,0.14,3.37,NA,ErieA,NA,NA,NA
2016-04-13T13:00:00Z,Foggy,fog,0,0,NA,NA,38.22,36.27,29.02,0.69,1031.15,3.07,6.64,111,0.44,1.65,NA,ErieA,NA,NA,NA
2016-04-13T14:00:00Z,Foggy,fog,0,0,NA,NA,41.49,38.59,28.3,0.59,1030.94,4.52,9.42,100,0.44,1.65,NA,ErieA,NA,NA,NA
2016-04-13T15:00:00Z,Clear,clear-day,0,0,NA,NA,43.9,41.07,28.63,0.55,1030.46,4.98,9.9,88,0.23,3.58,NA,ErieA,NA,NA,NA
2016-04-13T16:00:00Z,Clear,clear-day,0,0,NA,NA,44.24,41.42,29.87,0.57,1030.11,5.05,10.25,63,0.23,3.58,NA,ErieA,NA,NA,NA
2016-04-13T17:00:00Z,Clear,clear-day,0,0,NA,NA,44.72,41.34,31.27,0.59,1029.49,6.06,11.49,52,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-13T18:00:00Z,Clear,clear-day,0,0,NA,NA,45.37,41.89,31.27,0.58,1028.8,6.47,12.44,48,0.14,3.58,NA,ErieA,NA,NA,NA
2016-04-13T19:00:00Z,Clear,clear-day,0.0157,0.06,NA,rain,45.87,42.59,31.77,0.58,1028.86,6.28,12.03,35,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-13T20:00:00Z,Clear,clear-day,0,0,NA,NA,44.44,40.88,31.22,0.59,1028.83,6.29,11.4,39,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-13T21:00:00Z,Clear,clear-day,0.0103,0.06,NA,rain,43.79,39.69,30.68,0.6,1028.09,7.02,12.64,41,0.23,3.58,NA,ErieA,NA,NA,NA
2016-04-13T22:00:00Z,Clear,clear-day,0,0,NA,NA,41.79,37.64,30.01,0.63,1028.03,6.4,11.23,41,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-13T23:00:00Z,Clear,clear-day,0,0,NA,NA,41.09,36.84,29.73,0.64,1027.84,6.34,10.73,48,0.14,3.37,NA,ErieA,NA,NA,NA
2016-04-14T00:00:00Z,Clear,clear-day,0,0,NA,NA,39.86,35.94,29.26,0.66,1027.66,5.49,8.93,51,0.23,3.37,NA,ErieA,NA,NA,NA
2016-04-14T01:00:00Z,Clear,clear-night,0,0,NA,NA,38.58,35.6,28.91,0.68,1027.65,4.07,7.39,51,0.06,3.37,NA,ErieA,NA,NA,NA
2016-04-14T02:00:00Z,Clear,clear-night,0,0,NA,NA,38.23,35.81,29.13,0.69,1027.78,3.48,6.34,48,0.06,3.37,NA,ErieA,NA,NA,NA
2016-04-14T03:00:00Z,Clear,clear-night,0,0,NA,NA,38.03,36.05,29.99,0.73,1027.66,3.08,5.25,62,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T04:00:00Z,Clear,clear-night,0,0,NA,NA,37.99,35.17,29.75,0.72,1027.49,3.83,5.97,59,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T05:00:00Z,Clear,clear-night,0,0,NA,NA,37.22,34.54,29.54,0.73,1027.14,3.58,6.52,61,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T06:00:00Z,Clear,clear-night,0,0,NA,NA,36.81,34.07,31,0.79,1026.98,3.58,5.93,70,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T07:00:00Z,Clear,clear-night,0,0,NA,NA,36.31,33.78,31.02,0.81,1026.58,3.33,6.17,63,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T08:00:00Z,Clear,clear-night,0,0,NA,NA,36,32.92,31.12,0.82,1026.43,3.78,5.94,67,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T09:00:00Z,Clear,clear-night,0,0,NA,NA,35.07,35.07,30.24,0.82,1026.64,2.46,3.78,63,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T10:00:00Z,Clear,clear-night,0,0,NA,NA,35.15,35.15,30.23,0.82,1026.76,2.44,3.51,60,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T11:00:00Z,Clear,clear-day,0,0,NA,NA,34.95,34.95,30.77,0.85,1027.15,2.89,4.25,46,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T12:00:00Z,Clear,clear-day,0,0,NA,NA,38.2,35.66,33.51,0.83,1027.72,3.59,5.77,46,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T13:00:00Z,Clear,clear-day,0,0,NA,NA,41.04,37.99,35.24,0.8,1027.97,4.62,8.99,43,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T14:00:00Z,Clear,clear-day,0,0,NA,NA,43.04,39.56,36.24,0.77,1028.33,5.7,11.2,45,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T15:00:00Z,Clear,clear-day,0,0,NA,NA,44.79,41.51,36.97,0.74,1028.39,5.93,11.38,48,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T16:00:00Z,Clear,clear-day,0,0,NA,NA,46.67,43.57,37.42,0.7,1028.54,6.25,10.92,42,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T17:00:00Z,Clear,clear-day,0,0,NA,NA,47.44,44.5,36.67,0.66,1028.21,6.21,11.57,38,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T18:00:00Z,Clear,clear-day,0,0,NA,NA,47.36,44.39,36.95,0.67,1027.63,6.26,12.58,36,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T19:00:00Z,Clear,clear-day,0,0,NA,NA,47.47,44.4,36.16,0.65,1027.38,6.48,12.02,38,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T20:00:00Z,Clear,clear-day,0,0,NA,NA,47.64,44.95,35.44,0.62,1026.66,5.83,11.89,42,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T21:00:00Z,Clear,clear-day,0,0,NA,NA,47.86,44.96,34.66,0.6,1026.26,6.3,11.61,40,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T22:00:00Z,Clear,clear-day,0,0,NA,NA,47.45,44.61,33.46,0.58,1026.15,6.03,11.59,44,0,3.37,NA,ErieA,NA,NA,NA
2016-04-14T23:00:00Z,Clear,clear-day,0,0,NA,NA,47.34,45.06,32.79,0.57,1025.62,5.04,9.83,46,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T00:00:00Z,Clear,clear-day,0,0,NA,NA,45.87,43.67,33.21,0.61,1025.36,4.57,8.19,48,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T01:00:00Z,Clear,clear-night,0,0,NA,NA,44.07,42.58,33.7,0.67,1025.49,3.38,5.78,58,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T02:00:00Z,Clear,clear-night,0,0,NA,NA,43.15,41.85,34.35,0.71,1025.6,3.07,5.25,51,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T03:00:00Z,Clear,clear-night,0,0,NA,NA,42.83,40.58,35.06,0.74,1025.63,4,5.89,51,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T04:00:00Z,Clear,clear-night,0,0,NA,NA,42.53,40.31,34.4,0.73,1025.58,3.91,6.5,58,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T05:00:00Z,Clear,clear-night,0,0,NA,NA,41.72,39.67,34.25,0.75,1025.52,3.61,6.45,51,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T06:00:00Z,Clear,clear-night,0,0,NA,NA,40.73,38.7,34.25,0.77,1025.35,3.44,5.21,51,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T07:00:00Z,Clear,clear-night,0,0,NA,NA,40.09,40.09,34.23,0.79,1024.75,2.98,4.21,52,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T08:00:00Z,Clear,clear-night,0,0,NA,NA,38.82,38.82,34.13,0.83,1024.58,1.99,2.94,48,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T09:00:00Z,Clear,clear-night,0,0,NA,NA,37.76,37.76,33.71,0.85,1024.65,1.75,3.01,60,0,3.37,NA,ErieA,NA,NA,NA
2016-04-15T10:00:00Z,Clear,clear-night,0,0,NA,NA,37.12,37.12,33.13,0.85,1024.72,1.74,3.15,55,0,3.74,NA,ErieA,NA,NA,NA
2016-04-15T11:00:00Z,Clear,clear-day,0,0,NA,NA,36.96,36.96,32.86,0.85,1025.41,1.52,2.96,55,0,2.95,NA,ErieA,NA,NA,NA
